ling_category,set_n,sentence_n,scale,premise,hypothesis,category,label
1,18,1,benzer-aynı,Bu konsoldaki oyunlar benzer.,Bu konsoldaki oyunlar aynı değil.,implicature,3
1,18,2,benzer-aynı,Bu konsoldaki oyunlar aynı değil.,Bu konsoldaki oyunlar benzer.,implicature,3
1,18,3,benzer-aynı,Bu konsoldaki oyunlar benzer değil.,Bu konsoldaki oyunlar aynı değil.,entailment,0
1,18,4,benzer-aynı,Bu konsoldaki oyunlar aynı.,Bu konsoldaki oyunlar benzer.,entailment,0
1,18,5,benzer-aynı,Bu konsoldaki oyunlar aynı değil.,Bu konsoldaki oyunlar benzer değil.,neutral,1
1,18,6,benzer-aynı,Bu konsoldaki oyunlar benzer.,Bu konsoldaki oyunlar aynı.,neutral,1
1,18,7,benzer-aynı,Bu konsoldaki oyunlar aynı.,Bu konsoldaki oyunlar benzer değil.,contradiction,2
1,18,8,benzer-aynı,Bu konsoldaki oyunlar benzer değil.,Bu konsoldaki oyunlar aynı.,contradiction,2
5,163,1,on beş-yirmi,Beyza on beş kitap yazmış.,Beyza yirmi kitap yazmamış.,implicature,3
5,163,2,on beş-yirmi,Beyza on beşten fazla kitap yazmamış.,Beyza on beş kitap yazmış.,implicature,3
5,163,3,on beş-yirmi,Beyza on beş kitap yazmamış.,Beyza yirmi kitap yazmamış.,entailment,0
5,163,4,on beş-yirmi,Beyza yirmi kitap yazmış.,Beyza on beş kitap yazmış.,entailment,0
5,163,5,on beş-yirmi,Beyza yirmi kitap yazmamış.,Beyza on beş kitap yazmamış.,neutral,1
5,163,6,on beş-yirmi,Beyza on beş kitap yazmış.,Beyza yirmi kitap yazmış.,neutral,1
5,163,7,on beş-yirmi,Beyza yirmi kitap yazmış.,Beyza on beş kitap yazmamış.,contradiction,2
5,163,8,on beş-yirmi,Beyza on beş kitap yazmamış.,Beyza yirmi kitap yazmış.,contradiction,2
5,163,9,on beş-yirmi-c,Beyza on beş kitap yazmamış.,Beyza on beşten az kitap yazmış.,implicature,3
5,163,10,on beş-yirmi-c,Beyza on beş kitap yazmamış.,Beyza en fazla on dört kitap yazmış.,implicature,3
5,163,11,on beş-yirmi-c,Beyza on beş kitap yazmamış.,Beyza en az bir tane kitap yazmış.,implicature,3
3,19,1,birkaç-bütün,Ödül törenine birkaç arkadaşım katılmış.,Ödül törenine bütün arkadaşlarım katılmamış.,implicature,3
3,19,2,birkaç-bütün,Ödül törenine bütün arkadaşlarım katılmamış.,Ödül törenine birkaç arkadaşım katılmış.,implicature,3
3,19,3,birkaç-bütün,Ödül törenine hiçbir arkadaşım katılmamış.,Ödül törenine bütün arkadaşlarım katılmamış.,entailment,0
3,19,4,birkaç-bütün,Ödül törenine bütün arkadaşlarım katılmış.,Ödül törenine birkaç arkadaşım katılmış.,entailment,0
3,19,5,birkaç-bütün,Ödül törenine bütün arkadaşlarım katılmamış.,Ödül törenine hiçbir arkadaşım katılmamış.,neutral,1
3,19,6,birkaç-bütün,Ödül törenine birkaç arkadaşım katılmış.,Ödül törenine bütün arkadaşlarım katılmış.,neutral,1
3,19,7,birkaç-bütün,Ödül törenine bütün arkadaşlarım katılmış.,Ödül törenine hiçbir arkadaşım katılmamış.,contradiction,2
3,19,8,birkaç-bütün,Ödül törenine hiçbir arkadaşım katılmamış.,Ödül törenine bütün arkadaşlarım katılmış.,contradiction,2
4,354,1,herhalde-yüzde yüz,Gitmeden önce herhalde bir şeyler yedi.,Gitmeden önce bir şeyler yediği yüzde yüz değil.,implicature,3
4,354,2,herhalde-yüzde yüz,Gitmeden önce bir şeyler yediği yüzde yüz değil.,Gitmeden önce herhalde bir şeyler yedi.,implicature,3
4,354,3,herhalde-yüzde yüz,Gitmeden önce herhalde bir şeyler yemedi.,Gitmeden önce bir şeyler yediği yüzde yüz değil.,entailment,0
4,354,4,herhalde-yüzde yüz,Gitmeden önce yüzde yüz bir şeyler yedi.,Gitmeden önce herhalde bir şeyler yedi.,entailment,0
4,354,5,herhalde-yüzde yüz,Gitmeden önce bir şeyler yediği yüzde yüz değil.,Gitmeden önce herhalde bir şeyler yemedi.,neutral,1
4,354,6,herhalde-yüzde yüz,Gitmeden önce herhalde bir şeyler yedi.,Gitmeden önce yüzde yüz bir şeyler yedi.,neutral,1
4,354,7,herhalde-yüzde yüz,Gitmeden önce yüzde yüz bir şeyler yedi.,Gitmeden önce herhalde bir şeyler yemedi.,contradiction,2
4,354,8,herhalde-yüzde yüz,Gitmeden önce herhalde bir şeyler yemedi.,Gitmeden önce yüzde yüz bir şeyler yedi.,contradiction,2
1,78,1,zararlı-ölümcül,Sibirya soğuğu sınıfımızdaki öğrenciler için zararlı.,Sibirya soğuğu sınıfımızdaki öğrenciler için ölümcül değil.,implicature,3
1,78,2,zararlı-ölümcül,Sibirya soğuğu sınıfımızdaki öğrenciler için ölümcül değil.,Sibirya soğuğu sınıfımızdaki öğrenciler için zararlı.,implicature,3
1,78,3,zararlı-ölümcül,Sibirya soğuğu sınıfımızdaki öğrenciler için zararlı değil.,Sibirya soğuğu sınıfımızdaki öğrenciler için ölümcül değil.,entailment,0
1,78,4,zararlı-ölümcül,Sibirya soğuğu sınıfımızdaki öğrenciler için ölümcül.,Sibirya soğuğu sınıfımızdaki öğrenciler için zararlı.,entailment,0
1,78,5,zararlı-ölümcül,Sibirya soğuğu sınıfımızdaki öğrenciler için ölümcül değil.,Sibirya soğuğu sınıfımızdaki öğrenciler için zararlı değil.,neutral,1
1,78,6,zararlı-ölümcül,Sibirya soğuğu sınıfımızdaki öğrenciler için zararlı.,Sibirya soğuğu sınıfımızdaki öğrenciler için ölümcül.,neutral,1
1,78,7,zararlı-ölümcül,Sibirya soğuğu sınıfımızdaki öğrenciler için ölümcül.,Sibirya soğuğu sınıfımızdaki öğrenciler için zararlı değil.,contradiction,2
1,78,8,zararlı-ölümcül,Sibirya soğuğu sınıfımızdaki öğrenciler için zararlı değil.,Sibirya soğuğu sınıfımızdaki öğrenciler için ölümcül.,contradiction,2
4,123,1,muhtemelen-kesin,Duvarları muhtemelen kırmızıya boyarlarmış.,Duvarları kırmızıya boyayacakları kesin değilmiş.,implicature,3
4,123,2,muhtemelen-kesin,Duvarları kırmızıya boyayacakları kesin değilmiş.,Duvarları muhtemelen kırmızıya boyarlarmış.,implicature,3
4,123,3,muhtemelen-kesin,Duvarları muhtemelen kırmızıya boyamazlarmış.,Duvarları kırmızıya boyayacakları kesin değilmiş.,entailment,0
4,123,4,muhtemelen-kesin,Duvarları kırmızıya boyayacakları kesinmiş.,Duvarları muhtemelen kırmızıya boyarlarmış.,entailment,0
4,123,5,muhtemelen-kesin,Duvarları kırmızıya boyayacakları kesin değilmiş.,Duvarları muhtemelen kırmızıya boyamazlarmış.,neutral,1
4,123,6,muhtemelen-kesin,Duvarları muhtemelen kırmızıya boyarlarmış.,Duvarları kırmızıya boyayacakları kesinmiş.,neutral,1
4,123,7,muhtemelen-kesin,Duvarları kırmızıya boyayacakları kesinmiş.,Duvarları muhtemelen kırmızıya boyamazlarmış.,contradiction,2
4,123,8,muhtemelen-kesin,Duvarları muhtemelen kırmızıya boyamazlarmış.,Duvarları kırmızıya boyayacakları kesinmiş.,contradiction,2
3,161,1,bazı-bütün,Kara tahtaların bazısı temizlenmiş.,Kara tahtaların bütünü temizlenmemiş.,implicature,3
3,161,2,bazı-bütün,Kara tahtaların bütünü temizlenmemiş.,Kara tahtaların bazısı temizlenmiş.,implicature,3
3,161,3,bazı-bütün,Kara tahtaların hiçbiri temizlenmemiş.,Kara tahtaların bütünü temizlenmemiş.,entailment,0
3,161,4,bazı-bütün,Kara tahtaların bütünü temizlenmiş.,Kara tahtaların bazısı temizlenmiş.,entailment,0
3,161,5,bazı-bütün,Kara tahtaların bütünü temizlenmemiş.,Kara tahtaların hiçbiri temizlenmemiş.,neutral,1
3,161,6,bazı-bütün,Kara tahtaların bazısı temizlenmiş.,Kara tahtaların bütünü temizlenmiş.,neutral,1
3,161,7,bazı-bütün,Kara tahtaların bütünü temizlenmiş.,Kara tahtaların hiçbiri temizlenmemiş.,contradiction,2
3,161,8,bazı-bütün,Kara tahtaların hiçbiri temizlenmemiş.,Kara tahtaların bütünü temizlenmiş.,contradiction,2
5,394,1,otuz-altmış,Soruşturmada otuz kişi gözaltına alındı.,Soruşturmada altmış kişi gözaltına alınmadı.,implicature,3
5,394,2,otuz-altmış,Soruşturmada otuzdan fazla kişi gözaltına alınmadı.,Soruşturmada otuz kişi gözaltına alındı.,implicature,3
5,394,3,otuz-altmış,Soruşturmada otuz kişi gözaltına alınmadı.,Soruşturmada altmış kişi gözaltına alınmadı.,entailment,0
5,394,4,otuz-altmış,Soruşturmada altmış kişi gözaltına alındı.,Soruşturmada otuz kişi gözaltına alındı.,entailment,0
5,394,5,otuz-altmış,Soruşturmada altmış kişi gözaltına alınmadı.,Soruşturmada otuz kişi gözaltına alınmadı.,neutral,1
5,394,6,otuz-altmış,Soruşturmada otuz kişi gözaltına alındı.,Soruşturmada altmış kişi gözaltına alındı.,neutral,1
5,394,7,otuz-altmış,Soruşturmada altmış kişi gözaltına alındı.,Soruşturmada otuz kişi gözaltına alınmadı.,contradiction,2
5,394,8,otuz-altmış,Soruşturmada otuz kişi gözaltına alınmadı.,Soruşturmada altmış kişi gözaltına alındı.,contradiction,2
5,394,9,otuz-altmış-c,Soruşturmada otuz kişi gözaltına alınmadı.,Soruşturmada otuzdan az kişi gözaltına alındı.,implicature,3
5,394,10,otuz-altmış-c,Soruşturmada otuz kişi gözaltına alınmadı.,Soruşturmada en fazla yirmi dokuz kişi gözaltına alındı.,implicature,3
5,394,11,otuz-altmış-c,Soruşturmada otuz kişi gözaltına alınmadı.,Soruşturmada en az bir kişi gözaltına alındı.,implicature,3
2,19,1,yönelmek-varmak,Martılar atılan simitlere yöneldi.,Martılar atılan simitlere varmadı.,implicature,3
2,19,2,yönelmek-varmak,Martılar atılan simitlere varmadı.,Martılar atılan simitlere yöneldi.,implicature,3
2,19,3,yönelmek-varmak,Martılar atılan simitlere yönelmedi.,Martılar atılan simitlere varmadı.,entailment,0
2,19,4,yönelmek-varmak,Martılar atılan simitlere vardı.,Martılar atılan simitlere yöneldi.,entailment,0
2,19,5,yönelmek-varmak,Martılar atılan simitlere varmadı.,Martılar atılan simitlere yönelmedi.,neutral,1
2,19,6,yönelmek-varmak,Martılar atılan simitlere yöneldi.,Martılar atılan simitlere vardı.,neutral,1
2,19,7,yönelmek-varmak,Martılar atılan simitlere vardı.,Martılar atılan simitlere yönelmedi.,contradiction,2
2,19,8,yönelmek-varmak,Martılar atılan simitlere yönelmedi.,Martılar atılan simitlere vardı.,contradiction,2
2,38,1,yönelmek-varmak,Arabalar ucuz benzin satılan istasyona yöneldiler.,Arabalar ucuz benzin satılan istasyona varmadılar.,implicature,3
2,38,2,yönelmek-varmak,Arabalar ucuz benzin satılan istasyona varmadılar.,Arabalar ucuz benzin satılan istasyona yöneldiler.,implicature,3
2,38,3,yönelmek-varmak,Arabalar ucuz benzin satılan istasyona yönelmediler.,Arabalar ucuz benzin satılan istasyona varmadılar.,entailment,0
2,38,4,yönelmek-varmak,Arabalar ucuz benzin satılan istasyona vardılar.,Arabalar ucuz benzin satılan istasyona yöneldiler.,entailment,0
2,38,5,yönelmek-varmak,Arabalar ucuz benzin satılan istasyona varmadılar.,Arabalar ucuz benzin satılan istasyona yönelmediler.,neutral,1
2,38,6,yönelmek-varmak,Arabalar ucuz benzin satılan istasyona yöneldiler.,Arabalar ucuz benzin satılan istasyona vardılar.,neutral,1
2,38,7,yönelmek-varmak,Arabalar ucuz benzin satılan istasyona vardılar.,Arabalar ucuz benzin satılan istasyona yönelmediler.,contradiction,2
2,38,8,yönelmek-varmak,Arabalar ucuz benzin satılan istasyona yönelmediler.,Arabalar ucuz benzin satılan istasyona vardılar.,contradiction,2
1,24,1,benzer-aynı,Düşük kapasiteli buzdolaplarının harcadıkları enerji benzer.,Düşük kapasiteli buzdolaplarının harcadıkları enerji aynı değil.,implicature,3
1,24,2,benzer-aynı,Düşük kapasiteli buzdolaplarının harcadıkları enerji aynı değil.,Düşük kapasiteli buzdolaplarının harcadıkları enerji benzer.,implicature,3
1,24,3,benzer-aynı,Düşük kapasiteli buzdolaplarının harcadıkları enerji benzer değil.,Düşük kapasiteli buzdolaplarının harcadıkları enerji aynı değil.,entailment,0
1,24,4,benzer-aynı,Düşük kapasiteli buzdolaplarının harcadıkları enerji aynı.,Düşük kapasiteli buzdolaplarının harcadıkları enerji benzer.,entailment,0
1,24,5,benzer-aynı,Düşük kapasiteli buzdolaplarının harcadıkları enerji aynı değil.,Düşük kapasiteli buzdolaplarının harcadıkları enerji benzer değil.,neutral,1
1,24,6,benzer-aynı,Düşük kapasiteli buzdolaplarının harcadıkları enerji benzer.,Düşük kapasiteli buzdolaplarının harcadıkları enerji aynı.,neutral,1
1,24,7,benzer-aynı,Düşük kapasiteli buzdolaplarının harcadıkları enerji aynı.,Düşük kapasiteli buzdolaplarının harcadıkları enerji benzer değil.,contradiction,2
1,24,8,benzer-aynı,Düşük kapasiteli buzdolaplarının harcadıkları enerji benzer değil.,Düşük kapasiteli buzdolaplarının harcadıkları enerji aynı.,contradiction,2
5,286,1,yirmi dört-otuz altı,Hizmetlerinizi yirmi dört kişiden duyduk.,Hizmetlerinizi otuz altı kişiden duymadık.,implicature,3
5,286,2,yirmi dört-otuz altı,Hizmetlerinizi yirmi dörtten fazla kişiden duymadık.,Hizmetlerinizi yirmi dört kişiden duyduk.,implicature,3
5,286,3,yirmi dört-otuz altı,Hizmetlerinizi yirmi dört kişiden duymadık.,Hizmetlerinizi otuz altı kişiden duymadık.,entailment,0
5,286,4,yirmi dört-otuz altı,Hizmetlerinizi otuz altı kişiden duyduk.,Hizmetlerinizi yirmi dört kişiden duyduk.,entailment,0
5,286,5,yirmi dört-otuz altı,Hizmetlerinizi otuz altı kişiden duymadık.,Hizmetlerinizi yirmi dört kişiden duymadık.,neutral,1
5,286,6,yirmi dört-otuz altı,Hizmetlerinizi yirmi dört kişiden duyduk.,Hizmetlerinizi otuz altı kişiden duyduk.,neutral,1
5,286,7,yirmi dört-otuz altı,Hizmetlerinizi otuz altı kişiden duyduk.,Hizmetlerinizi yirmi dört kişiden duymadık.,contradiction,2
5,286,8,yirmi dört-otuz altı,Hizmetlerinizi yirmi dört kişiden duymadık.,Hizmetlerinizi otuz altı kişiden duyduk.,contradiction,2
5,286,9,yirmi dört-otuz altı-c,Hizmetlerinizi yirmi dört kişiden duymadık.,Hizmetlerinizi yirmi dörtten az kişiden duyduk.,implicature,3
5,286,10,yirmi dört-otuz altı-c,Hizmetlerinizi yirmi dört kişiden duymadık.,En fazla yirmi üç kişiden duyduk.,implicature,3
5,286,11,yirmi dört-otuz altı-c,Hizmetlerinizi yirmi dört kişiden duymadık.,En az bir kişiden duyduk.,implicature,3
4,191,1,muhtemelen-kesin,Teyzesinin evini muhtemelen temizlemiştir.,Teyzesinin evini temizlemiş olduğu kesin değil.,implicature,3
4,191,2,muhtemelen-kesin,Teyzesinin evini temizlemiş olduğu kesin değil.,Teyzesinin evini muhtemelen temizlemiştir.,implicature,3
4,191,3,muhtemelen-kesin,Teyzesinin evini muhtemelen temizlememiştir.,Teyzesinin evini temizlemiş olduğu kesin değil.,entailment,0
4,191,4,muhtemelen-kesin,Teyzesinin evini temizlemiş olduğu kesin.,Teyzesinin evini muhtemelen temizlemiştir.,entailment,0
4,191,5,muhtemelen-kesin,Teyzesinin evini temizlemiş olduğu kesin değil.,Teyzesinin evini muhtemelen temizlememiştir.,neutral,1
4,191,6,muhtemelen-kesin,Teyzesinin evini muhtemelen temizlemiştir.,Teyzesinin evini temizlemiş olduğu kesin.,neutral,1
4,191,7,muhtemelen-kesin,Teyzesinin evini temizlemiş olduğu kesin.,Teyzesinin evini muhtemelen temizlememiştir.,contradiction,2
4,191,8,muhtemelen-kesin,Teyzesinin evini muhtemelen temizlememiştir.,Teyzesinin evini temizlemiş olduğu kesin.,contradiction,2
4,241,1,herhalde-yüzde yüz,Cam bardakları herhalde dezenfekte edecek.,Cam bardakları dezenfekte edeceği yüzde yüz değil.,implicature,3
4,241,2,herhalde-yüzde yüz,Cam bardakları dezenfekte edeceği yüzde yüz değil.,Cam bardakları herhalde dezenfekte edecek.,implicature,3
4,241,3,herhalde-yüzde yüz,Cam bardakları herhalde dezenfekte etmeyecek.,Cam bardakları dezenfekte edeceği yüzde yüz değil.,entailment,0
4,241,4,herhalde-yüzde yüz,Cam bardakları dezenfekte edeceği yüzde yüz.,Cam bardakları herhalde dezenfekte edecek.,entailment,0
4,241,5,herhalde-yüzde yüz,Cam bardakları dezenfekte edeceği yüzde yüz değil.,Cam bardakları herhalde dezenfekte etmeyecek.,neutral,1
4,241,6,herhalde-yüzde yüz,Cam bardakları herhalde dezenfekte edecek.,Cam bardakları dezenfekte edeceği yüzde yüz.,neutral,1
4,241,7,herhalde-yüzde yüz,Cam bardakları dezenfekte edeceği yüzde yüz.,Cam bardakları herhalde dezenfekte etmeyecek.,contradiction,2
4,241,8,herhalde-yüzde yüz,Cam bardakları herhalde dezenfekte etmeyecek.,Cam bardakları dezenfekte edeceği yüzde yüz.,contradiction,2
1,177,1,makul-harikulade,Köydekilerin bu konudaki zihniyeti makul.,Köydekilerin bu konudaki zihniyeti harikulade değil.,implicature,3
1,177,2,makul-harikulade,Köydekilerin bu konudaki zihniyeti harikulade değil.,Köydekilerin bu konudaki zihniyeti makul.,implicature,3
1,177,3,makul-harikulade,Köydekilerin bu konudaki zihniyeti makul değil.,Köydekilerin bu konudaki zihniyeti harikulade değil.,entailment,0
1,177,4,makul-harikulade,Köydekilerin bu konudaki zihniyeti harikulade.,Köydekilerin bu konudaki zihniyeti makul.,entailment,0
1,177,5,makul-harikulade,Köydekilerin bu konudaki zihniyeti harikulade değil.,Köydekilerin bu konudaki zihniyeti makul değil.,neutral,1
1,177,6,makul-harikulade,Köydekilerin bu konudaki zihniyeti makul.,Köydekilerin bu konudaki zihniyeti harikulade.,neutral,1
1,177,7,makul-harikulade,Köydekilerin bu konudaki zihniyeti harikulade.,Köydekilerin bu konudaki zihniyeti makul değil.,contradiction,2
1,177,8,makul-harikulade,Köydekilerin bu konudaki zihniyeti makul değil.,Köydekilerin bu konudaki zihniyeti harikulade.,contradiction,2
4,402,1,herhalde-yüzde yüz,Evlerindeki masayı herhalde satmıştır.,Evlerindeki masayı satmış olması yüzde yüz değil.,implicature,3
4,402,2,herhalde-yüzde yüz,Evlerindeki masayı satmış olması yüzde yüz değil.,Evlerindeki masayı herhalde satmıştır.,implicature,3
4,402,3,herhalde-yüzde yüz,Evlerindeki masayı herhalde satmamıştır.,Evlerindeki masayı satmış olması yüzde yüz değil.,entailment,0
4,402,4,herhalde-yüzde yüz,Evlerindeki masayı yüzde yüz satmıştır.,Evlerindeki masayı herhalde satmıştır.,entailment,0
4,402,5,herhalde-yüzde yüz,Evlerindeki masayı satmış olması yüzde yüz değil.,Evlerindeki masayı herhalde satmamıştır.,neutral,1
4,402,6,herhalde-yüzde yüz,Evlerindeki masayı herhalde satmıştır.,Evlerindeki masayı yüzde yüz satmıştır.,neutral,1
4,402,7,herhalde-yüzde yüz,Evlerindeki masayı yüzde yüz satmıştır.,Evlerindeki masayı herhalde satmamıştır.,contradiction,2
4,402,8,herhalde-yüzde yüz,Evlerindeki masayı herhalde satmamıştır.,Evlerindeki masayı yüzde yüz satmıştır.,contradiction,2
4,62,1,muhtemelen-kesin,İş geliştirme müdürüyle muhtemelen görüşecekmişiz.,İş geliştirme müdürüyle görüşeceğimiz kesin değilmiş.,implicature,3
4,62,2,muhtemelen-kesin,İş geliştirme müdürüyle görüşeceğimiz kesin değilmiş.,İş geliştirme müdürüyle muhtemelen görüşecekmişiz.,implicature,3
4,62,3,muhtemelen-kesin,İş geliştirme müdürüyle muhtemelen görüşmeyecekmişiz.,İş geliştirme müdürüyle görüşeceğimiz kesin değilmiş.,entailment,0
4,62,4,muhtemelen-kesin,İş geliştirme müdürüyle görüşeceğimiz kesinmiş.,İş geliştirme müdürüyle muhtemelen görüşecekmişiz.,entailment,0
